time,dt,pos_x,pos_y,pos_z,vel_body_x,vel_body_y,vel_body_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,roll,pitch,yaw,qw,qx,qy,qz,pwm_1,pwm_2,pwm_3,pwm_4,total_thrust,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,trajectory_type
0.779915,0.010006,0.032921,-0.027851,-2.014807,-0.003510,0.036803,-0.004456,-0.008613,0.002314,-9.780207,-0.000792,0.027170,0.006970,-0.000845,0.026848,0.007054,0.007079,-0.005309,1.539706,0.717999,0.004389,0.000558,0.696030,0.727532,0.728015,0.727469,0.727742,2.910757,-0.727647,0.001442,0.021517,0.006157,
0.789872,0.009957,0.033006,-0.027434,-2.015023,-0.003713,0.037142,-0.004329,-0.003788,0.000613,-9.785769,-0.001398,0.027148,0.006460,0.000139,0.026337,0.004385,0.007064,-0.005093,1.539739,0.717988,0.004308,0.000630,0.696041,0.727382,0.728060,0.727436,0.727709,2.910587,-0.727578,0.001598,0.020619,0.006150,
0.799878,0.010006,0.033088,-0.027017,-2.015234,-0.003872,0.037506,-0.004242,0.007497,-0.006748,-9.786383,0.000110,0.025331,0.005062,-0.001412,0.024405,0.006230,0.007060,-0.004891,1.539762,0.717981,0.004237,0.000701,0.696050,0.727779,0.727560,0.727666,0.727308,2.910313,-0.727543,0.001615,0.020285,0.006137,
0.809890,0.010012,0.033166,-0.026600,-2.015439,-0.004009,0.037870,-0.004153,0.000561,0.000481,-9.788185,-0.001164,0.024005,0.006459,-0.001009,0.023547,0.005800,0.007047,-0.004700,1.539798,0.717969,0.004166,0.000765,0.696062,0.727669,0.727597,0.727835,0.727072,2.910172,-0.727508,0.001639,0.019879,0.006136,
0.819874,0.009984,0.033315,-0.025779,-2.015834,-0.004338,0.038540,-0.004025,0.004058,-0.002781,-9.788252,-0.001115,0.023959,0.006625,-0.000389,0.024272,0.006097,0.007018,-0.004321,1.539867,0.717946,0.004023,0.000891,0.696087,0.727239,0.727939,0.727471,0.727384,2.910033,-0.727474,0.001712,0.019586,0.006129,
0.829903,0.010029,0.033384,-0.025376,-2.016024,-0.004533,0.038849,-0.003941,-0.007502,0.001127,-9.783410,-0.000201,0.024479,0.006463,-0.001528,0.024072,0.005669,0.007012,-0.004125,1.539902,0.717934,0.003953,0.000960,0.696099,0.727162,0.727936,0.727202,0.727597,2.909896,-0.727404,0.001808,0.019004,0.006113,SYSTEM_IDENTIFICATION
0.840725,0.010822,0.033450,-0.024973,-2.016209,-0.004703,0.039026,-0.003844,-0.010332,-0.006211,-9.783971,-0.001364,0.024129,0.006185,0.000441,0.022794,0.006078,0.006998,-0.003933,1.539935,0.717923,0.003881,0.001024,0.696111,0.727123,0.727835,0.727266,0.727396,2.909620,-0.727372,0.001785,0.018631,0.006106,SYSTEM_IDENTIFICATION
0.849857,0.009132,0.033512,-0.024570,-2.016388,-0.004875,0.039235,-0.003725,0.003069,-0.001578,-9.781635,0.000623,0.022028,0.006351,0.000961,0.021498,0.005178,0.006999,-0.003756,1.539970,0.717911,0.003820,0.001088,0.696124,0.727757,0.727139,0.727443,0.727150,2.909489,-0.727342,0.001824,0.018182,0.006100,SYSTEM_IDENTIFICATION
0.859873,0.010016,0.033612,-0.023847,-2.016783,-0.005265,0.039644,-0.003478,-0.003706,-0.002352,-9.781151,0.001822,0.021189,0.006582,0.001582,0.021385,0.006746,0.007014,-0.003415,1.540043,0.717886,0.003706,0.001215,0.696150,0.727592,0.727254,0.727150,0.727377,2.909372,-0.727316,0.001769,0.017848,0.006093,SYSTEM_IDENTIFICATION
0.869881,0.010008,0.033656,-0.023485,-2.016972,-0.005484,0.039798,-0.003351,0.000806,0.000560,-9.776851,0.000851,0.021982,0.005471,0.001068,0.020838,0.004594,0.007018,-0.003238,1.540077,0.717875,0.003646,0.001280,0.696162,0.727169,0.727635,0.727071,0.727389,2.909264,-0.727257,0.001533,0.017129,0.006079,SYSTEM_IDENTIFICATION
0.879859,0.009978,0.033698,-0.023122,-2.017154,-0.005697,0.039977,-0.003169,0.003159,0.003396,-9.774424,0.000611,0.020885,0.005374,0.000824,0.021279,0.005518,0.007020,-0.003070,1.540110,0.717863,0.003588,0.001342,0.696174,0.727133,0.727584,0.727105,0.727207,2.909029,-0.727229,0.001410,0.016703,0.006073,SYSTEM_IDENTIFICATION
0.889904,0.010045,0.033736,-0.022760,-2.017335,-0.005936,0.040152,-0.003008,0.000549,0.000719,-9.787017,0.001217,0.021103,0.006094,0.001655,0.021501,0.006297,0.007027,-0.002900,1.540151,0.717850,0.003532,0.001405,0.696188,0.727145,0.727511,0.726776,0.727484,2.908916,-0.727207,0.001300,0.016341,0.006066,SYSTEM_IDENTIFICATION
0.900069,0.010165,0.033796,-0.022127,-2.017742,-0.006333,0.040309,-0.002691,-0.002222,-0.003817,-9.776194,0.000784,0.022078,0.006297,0.000955,0.021628,0.006441,0.007039,-0.002545,1.540230,0.717822,0.003413,0.001537,0.696216,0.726693,0.727918,0.726576,0.727643,2.908831,-0.727185,0.001162,0.015936,0.006062,SYSTEM_IDENTIFICATION
0.909843,0.009774,0.033821,-0.021810,-2.017936,-0.006553,0.040365,-0.002623,0.004158,-0.000015,-9.780932,0.001879,0.021440,0.005436,0.000652,0.021003,0.004752,0.007052,-0.002372,1.540267,0.717810,0.003357,0.001604,0.696229,0.727048,0.727531,0.726719,0.727441,2.908739,-0.727128,0.000897,0.014840,0.006050,SYSTEM_IDENTIFICATION
0.919915,0.010072,0.033842,-0.021492,-2.018124,-0.006779,0.040432,-0.002491,-0.001821,-0.002796,-9.777769,0.000638,0.020670,0.005720,0.001245,0.019314,0.006064,0.007055,-0.002204,1.540306,0.717797,0.003299,0.001665,0.696243,0.727018,0.727461,0.726853,0.727182,2.908514,-0.727094,0.000659,0.014356,0.006037,SYSTEM_IDENTIFICATION
0.929864,0.009949,0.033863,-0.021211,-2.018340,-0.006974,0.040435,-0.002324,0.001027,-0.010647,-9.772469,0.001497,0.019458,0.005876,0.001535,0.019588,0.005619,0.007065,-0.002046,1.540347,0.717782,0.003248,0.001725,0.696258,0.727176,0.727234,0.726726,0.727240,2.908376,-0.727067,0.000530,0.013843,0.006032,SYSTEM_IDENTIFICATION
0.939906,0.010042,0.033880,-0.020930,-2.018548,-0.007136,0.040430,-0.002147,-0.000774,0.002707,-9.768803,0.001383,0.018763,0.006136,0.000507,0.020406,0.006024,0.007074,-0.001893,1.540394,0.717766,0.003198,0.001784,0.696275,0.726820,0.727535,0.726622,0.727292,2.908268,-0.727037,0.000337,0.013337,0.006021,SYSTEM_IDENTIFICATION
0.950401,0.010495,0.033905,-0.020366,-2.018929,-0.007665,0.040387,-0.001761,-0.000774,0.002707,-9.768803,0.001661,0.018317,0.005668,0.000507,0.020406,0.006024,0.007090,-0.001583,1.540485,0.717735,0.003095,0.001900,0.696307,0.726820,0.727535,0.726622,0.727292,2.908268,-0.727037,0.000338,0.013337,0.006021,SYSTEM_IDENTIFICATION
0.959968,0.009567,0.033920,-0.020108,-2.019145,-0.007926,0.040262,-0.001563,-0.003391,0.010764,-9.772511,0.001942,0.017416,0.006494,0.001583,0.017156,0.005999,0.007104,-0.001440,1.540536,0.717718,0.003051,0.001956,0.696325,0.727267,0.727014,0.726711,0.727154,2.908147,-0.726964,-0.000188,0.011754,0.006002,SYSTEM_IDENTIFICATION
0.969833,0.009865,0.033931,-0.019850,-2.019355,-0.008238,0.040176,-0.001363,-0.001046,0.007930,-9.772939,0.001323,0.016788,0.006236,0.002325,0.016155,0.006578,0.007113,-0.001302,1.540584,0.717701,0.003006,0.002009,0.696342,0.727104,0.727011,0.726650,0.727092,2.907858,-0.726937,-0.000460,0.011221,0.005988,SYSTEM_IDENTIFICATION
0.979911,0.010078,0.033938,-0.019591,-2.019556,-0.008528,0.040095,-0.001177,0.000938,0.000688,-9.768795,0.001777,0.015820,0.006617,0.002940,0.017343,0.006300,0.007125,-0.001172,1.540635,0.717684,0.002965,0.002060,0.696360,0.726736,0.727305,0.726046,0.727658,2.907746,-0.726936,-0.000484,0.011224,0.005985,SYSTEM_IDENTIFICATION
0.989850,0.009939,0.033946,-0.019091,-2.019979,-0.008877,0.039937,-0.000801,-0.000268,-0.002711,-9.771303,0.000548,0.017550,0.005829,0.000026,0.016519,0.005768,0.007143,-0.000886,1.540727,0.717652,0.002871,0.002169,0.696393,0.726402,0.727605,0.726245,0.727392,2.907643,-0.726911,-0.000710,0.010716,0.005979,SYSTEM_IDENTIFICATION
0.999873,0.010023,0.033949,-0.018849,-2.020199,-0.009120,0.039813,-0.000596,-0.001237,0.001873,-9.767328,0.000186,0.016338,0.006162,0.000404,0.016310,0.005845,0.007143,-0.000751,1.540776,0.717635,0.002824,0.002218,0.696410,0.726821,0.727180,0.726535,0.727107,2.907643,-0.726831,-0.001313,0.009172,0.005954,SYSTEM_IDENTIFICATION
1.010266,0.010393,0.033947,-0.018607,-2.020405,-0.009366,0.039676,-0.000318,-0.007463,-0.000403,-9.770575,0.000628,0.014721,0.006070,0.000934,0.015340,0.006336,0.007147,-0.000629,1.540825,0.717618,0.002783,0.002263,0.696428,0.726997,0.726946,0.726489,0.727109,2.907542,-0.726830,-0.001347,0.009185,0.005949,SYSTEM_IDENTIFICATION
1.019886,0.009620,0.033942,-0.018366,-2.020602,-0.009605,0.039492,-0.000134,-0.003390,-0.004025,-9.762505,0.000613,0.014691,0.006316,0.000311,0.013358,0.005617,0.007151,-0.000507,1.540877,0.717600,0.002742,0.002308,0.696446,0.727017,0.726815,0.726529,0.726961,2.907321,-0.726784,-0.001692,0.008182,0.005933,SYSTEM_IDENTIFICATION
1.030887,0.011001,0.033933,-0.017922,-2.021032,-0.010009,0.039097,0.000368,-0.003390,-0.004025,-9.762505,-0.000826,0.013673,0.005575,0.000311,0.013358,0.005617,0.007147,-0.000285,1.540968,0.717569,0.002663,0.002387,0.696479,0.727017,0.726815,0.726529,0.726961,2.907321,-0.726784,-0.001715,0.008182,0.005930,SYSTEM_IDENTIFICATION
1.039834,0.008947,0.033924,-0.017701,-2.021235,-0.010241,0.038909,0.000597,-0.000130,-0.004477,-9.768214,0.000225,0.012187,0.006184,-0.000628,0.012589,0.006549,0.007148,-0.000183,1.541016,0.717552,0.002628,0.002424,0.696496,0.726819,0.726928,0.726337,0.727053,2.907136,-0.726713,-0.002154,0.006740,0.005908,SYSTEM_IDENTIFICATION
1.049850,0.010016,0.033924,-0.017701,-2.021235,-0.010241,0.038909,0.000597,-0.000130,-0.004477,-9.768214,0.000225,0.012187,0.006184,-0.000628,0.012589,0.006549,0.007148,-0.000183,1.541016,0.717552,0.002628,0.002424,0.696496,0.726819,0.726928,0.726337,0.727053,2.907136,-0.726713,-0.002195,0.006725,0.005902,SYSTEM_IDENTIFICATION
1.059887,0.010037,0.033858,-0.017070,-2.021809,-0.011026,0.038313,0.001300,0.003921,0.005565,-9.765192,-0.002950,0.012484,0.006020,-0.003014,0.012267,0.005495,0.007093,0.000120,1.541174,0.717498,0.002503,0.002513,0.696552,0.726030,0.727511,0.726190,0.727120,2.906851,-0.726691,-0.002376,0.006308,0.005893,SYSTEM_IDENTIFICATION
1.070002,0.010115,0.033826,-0.016865,-2.021978,-0.011309,0.038085,0.001535,0.003921,0.005565,-9.765192,-0.002686,0.010344,0.005846,-0.003014,0.012267,0.005495,0.007070,0.000207,1.541222,0.717481,0.002464,0.002537,0.696569,0.726030,0.727511,0.726190,0.727120,2.906851,-0.726648,-0.002557,0.005494,0.005878,SYSTEM_IDENTIFICATION
1.079879,0.009877,0.033791,-0.016661,-2.022139,-0.011496,0.037862,0.001879,-0.002847,-0.001451,-9.751848,-0.002453,0.009164,0.004947,-0.003395,0.008566,0.004294,0.007050,0.000285,1.541264,0.717467,0.002430,0.002558,0.696584,0.726750,0.726719,0.726581,0.726544,2.906594,-0.726617,-0.002793,0.004630,0.005856,SYSTEM_IDENTIFICATION
1.089841,0.009962,0.033791,-0.016661,-2.022139,-0.011496,0.037862,0.001879,-0.007011,-0.002944,-9.773274,-0.002453,0.009164,0.004947,-0.002602,0.007262,0.006952,0.007050,0.000285,1.541264,0.717467,0.002430,0.002558,0.696584,0.726750,0.726719,0.726581,0.726544,2.906594,-0.726613,-0.002864,0.004297,0.005848,SYSTEM_IDENTIFICATION
1.099881,0.010040,0.033670,-0.016291,-2.022475,-0.011990,0.037310,0.002387,-0.006098,-0.010638,-9.766516,-0.002484,0.006683,0.006811,-0.004094,0.005240,0.005357,0.007001,0.000412,1.541366,0.717431,0.002368,0.002587,0.696621,0.726805,0.726578,0.726841,0.726227,2.906451,-0.726613,-0.002885,0.004284,0.005846,SYSTEM_IDENTIFICATION
1.110006,0.010125,0.033540,-0.015923,-2.022781,-0.012363,0.036780,0.002902,-0.006098,-0.010638,-9.766516,-0.003159,0.007043,0.005735,-0.004094,0.005240,0.005357,0.006942,0.000525,1.541457,0.717400,0.002307,0.002606,0.696653,0.726805,0.726578,0.726841,0.726227,2.906451,-0.726605,-0.002943,0.003978,0.005839,SYSTEM_IDENTIFICATION
1.119940,0.009934,0.033454,-0.015763,-2.022931,-0.012597,0.036570,0.003104,0.007979,-0.005458,-9.776913,-0.003499,0.007871,0.006566,-0.003521,0.007982,0.005893,0.006914,0.000592,1.541508,0.717382,0.002274,0.002621,0.696672,0.726236,0.727121,0.726115,0.726947,2.906418,-0.726566,-0.003173,0.003168,0.005812,SYSTEM_IDENTIFICATION
1.129881,0.009941,0.033454,-0.015763,-2.022931,-0.012597,0.036570,0.003104,0.007979,-0.005458,-9.776913,-0.003499,0.007871,0.006566,-0.003521,0.007982,0.005893,0.006914,0.000592,1.541508,0.717382,0.002274,0.002621,0.696672,0.726236,0.727121,0.726115,0.726947,2.906418,-0.726552,-0.003306,0.002823,0.005801,SYSTEM_IDENTIFICATION
1.140038,0.010157,0.033366,-0.015603,-2.023074,-0.012873,0.036344,0.003376,-0.002274,0.002761,-9.764137,-0.003679,0.006361,0.006227,-0.004010,0.006197,0.005092,0.006884,0.000648,1.541560,0.717364,0.002243,0.002631,0.696690,0.726483,0.726789,0.726418,0.726575,2.906265,-0.726552,-0.003332,0.002809,0.005799,SYSTEM_IDENTIFICATION
1.149866,0.009828,0.033275,-0.015442,-2.023210,-0.013161,0.036049,0.003633,-0.002272,0.007436,-9.763039,-0.003899,0.006493,0.005351,-0.003506,0.005781,0.005388,0.006853,0.000705,1.541604,0.717349,0.002212,0.002640,0.696706,0.726493,0.726774,0.726325,0.726617,2.906208,-0.726545,-0.003442,0.002557,0.005791,SYSTEM_IDENTIFICATION
1.159840,0.009974,0.033085,-0.015122,-2.023460,-0.013728,0.035496,0.004187,0.000922,-0.010241,-9.763466,-0.003601,0.005986,0.006150,-0.004741,0.005111,0.005329,0.006795,0.000806,1.541701,0.717315,0.002156,0.002656,0.696741,0.726316,0.726938,0.726215,0.726713,2.906181,-0.726539,-0.003585,0.002243,0.005783,SYSTEM_IDENTIFICATION
1.169888,0.010048,0.032965,-0.014996,-2.023592,-0.013909,0.035203,0.004502,0.000029,-0.003693,-9.753103,-0.004854,0.004184,0.005922,-0.005154,0.003438,0.006559,0.006756,0.000844,1.541750,0.717298,0.002129,0.002656,0.696758,0.726618,0.726611,0.726786,0.726140,2.906156,-0.726534,-0.003923,0.001684,0.005762,SYSTEM_IDENTIFICATION
1.179856,0.009968,0.032845,-0.014870,-2.023716,-0.014147,0.034877,0.004824,-0.001561,-0.003875,-9.767578,-0.005292,0.003326,0.006385,-0.004582,0.002116,0.005494,0.006714,0.000876,1.541806,0.717279,0.002103,0.002653,0.696778,0.726729,0.726488,0.726688,0.726231,2.906136,-0.726533,-0.003985,0.001423,0.005752,SYSTEM_IDENTIFICATION
1.189871,0.010015,0.032600,-0.014618,-2.023955,-0.014588,0.034207,0.005324,-0.005353,-0.006773,-9.761808,-0.005495,0.002565,0.006039,-0.005644,0.002851,0.005298,0.006633,0.000925,1.541897,0.717247,0.002056,0.002643,0.696811,0.726558,0.726655,0.726572,0.726345,2.906130,-0.726534,-0.004044,0.001204,0.005743,SYSTEM_IDENTIFICATION
1.200116,0.010245,0.032450,-0.014520,-2.024094,-0.014817,0.033956,0.005576,0.002242,-0.003933,-9.766849,-0.006028,0.002889,0.006277,-0.005308,0.002108,0.006634,0.006586,0.000954,1.541947,0.717230,0.002029,0.002636,0.696829,0.726330,0.726865,0.726485,0.726455,2.906135,-0.726534,-0.004071,0.001176,0.005742,SYSTEM_IDENTIFICATION
1.209875,0.009759,0.032299,-0.014421,-2.024224,-0.015064,0.033642,0.005822,0.005096,0.004394,-9.765260,-0.005057,0.002419,0.006774,-0.005028,0.003444,0.005390,0.006546,0.000978,1.542004,0.717210,0.002007,0.002632,0.696849,0.726434,0.726733,0.726269,0.726698,2.906134,-0.726518,-0.004322,0.000542,0.005714,SYSTEM_IDENTIFICATION
1.219854,0.009979,0.032146,-0.014321,-2.024348,-0.015353,0.033330,0.006082,-0.008725,-0.001999,-9.769400,-0.004694,0.003114,0.005738,-0.003146,0.002481,0.005549,0.006510,0.001009,1.542053,0.717193,0.001983,0.002630,0.696867,0.726673,0.726473,0.726039,0.726888,2.906071,-0.726511,-0.004466,0.000310,0.005703,SYSTEM_IDENTIFICATION
1.229858,0.010004,0.031992,-0.014220,-2.024463,-0.015601,0.032972,0.006332,-0.003097,0.002170,-9.762338,-0.003009,0.002431,0.005533,-0.003939,0.001715,0.005631,0.006487,0.001034,1.542099,0.717177,0.001966,0.002631,0.696883,0.726610,0.726549,0.726146,0.726741,2.906046,-0.726508,-0.004656,0.000050,0.005694,SYSTEM_IDENTIFICATION
1.240008,0.010150,0.031606,-0.014053,-2.024713,-0.016148,0.032304,0.006923,0.002000,-0.011223,-9.758924,-0.004224,0.001142,0.005712,-0.005048,0.001261,0.006638,0.006426,0.001071,1.542194,0.717144,0.001931,0.002623,0.696918,0.726565,0.726584,0.726526,0.726355,2.906030,-0.726504,-0.004896,-0.000211,0.005685,SYSTEM_IDENTIFICATION
1.249903,0.009895,0.031414,-0.013968,-2.024826,-0.016367,0.031986,0.007216,0.001395,-0.003122,-9.765394,-0.005065,0.001040,0.007012,-0.005029,0.000956,0.006648,0.006388,0.001084,1.542255,0.717123,0.001913,0.002615,0.696939,0.726473,0.726653,0.726500,0.726392,2.906018,-0.726502,-0.005425,-0.000675,0.005667,SYSTEM_IDENTIFICATION
1.259874,0.009971,0.030989,-0.013818,-2.025033,-0.016892,0.031261,0.007693,-0.005248,-0.000970,-9.769865,-0.005916,-0.000143,0.005297,-0.005981,-0.000152,0.005052,0.006311,0.001091,1.542341,0.717093,0.001882,0.002590,0.696970,0.726581,0.726538,0.726591,0.726298,2.906008,-0.726503,-0.005604,-0.000868,0.005655,SYSTEM_IDENTIFICATION
1.269863,0.009989,0.030758,-0.013752,-2.025137,-0.017199,0.030974,0.007962,0.005251,0.002363,-9.763088,-0.005412,0.000635,0.005388,-0.005055,0.001112,0.005185,0.006270,0.001102,1.542385,0.717078,0.001864,0.002580,0.696986,0.726355,0.726786,0.726293,0.726578,2.906012,-0.726500,-0.006019,-0.001157,0.005642,SYSTEM_IDENTIFICATION
1.279884,0.010021,0.030525,-0.013684,-2.025234,-0.017486,0.030660,0.008327,-0.003759,-0.004321,-9.769485,-0.004395,0.000279,0.006671,-0.006222,0.000134,0.006386,0.006237,0.001109,1.542440,0.717059,0.001850,0.002571,0.697006,0.726533,0.726572,0.726220,0.726674,2.906000,-0.726501,-0.006319,-0.001373,0.005632,SYSTEM_IDENTIFICATION
1.289889,0.010005,0.030293,-0.013616,-2.025323,-0.017729,0.030311,0.008566,0.008907,-0.004604,-9.756519,-0.006041,-0.000216,0.006725,-0.004731,-0.000218,0.006581,0.006191,0.001112,1.542494,0.717040,0.001832,0.002556,0.697025,0.726475,0.726612,0.726406,0.726509,2.906003,-0.726511,-0.006657,-0.001577,0.005620,SYSTEM_IDENTIFICATION
1.299872,0.009983,0.030031,-0.013576,-2.025434,-0.017998,0.030016,0.008882,-0.003278,0.001217,-9.769173,-0.005048,-0.000220,0.006928,-0.005810,-0.000211,0.005851,0.006153,0.001115,1.542551,0.717020,0.001817,0.002544,0.697046,0.726531,0.726527,0.726256,0.726730,2.906043,-0.726512,-0.006836,-0.001724,0.005611,SYSTEM_IDENTIFICATION
1.309981,0.010109,0.029769,-0.013535,-2.025536,-0.018314,0.029666,0.009114,0.000387,0.003056,-9.765012,-0.005743,-0.000246,0.006203,-0.007262,-0.000845,0.006239,0.006110,0.001119,1.542603,0.717002,0.001800,0.002530,0.697065,0.726381,0.726661,0.726544,0.726463,2.906049,-0.726516,-0.007137,-0.001906,0.005600,SYSTEM_IDENTIFICATION
1.319872,0.009891,0.029508,-0.013492,-2.025642,-0.018620,0.029342,0.009375,0.000462,0.005719,-9.767975,-0.007157,-0.000811,0.006536,-0.007457,-0.002145,0.005389,0.006055,0.001117,1.542659,0.716982,0.001781,0.002511,0.697084,0.726691,0.726338,0.726674,0.726359,2.906062,-0.726514,-0.007441,-0.002113,0.005590,SYSTEM_IDENTIFICATION
1.330521,0.010649,0.028960,-0.013429,-2.025853,-0.019263,0.028594,0.009986,0.002560,0.000576,-9.763597,-0.007547,-0.002565,0.005882,-0.007586,-0.002854,0.005618,0.005948,0.001095,1.542753,0.716950,0.001750,0.002466,0.697118,0.726765,0.726259,0.726877,0.726154,2.906055,-0.726513,-0.007711,-0.002311,0.005577,SYSTEM_IDENTIFICATION
1.339947,0.009426,0.028674,-0.013409,-2.025959,-0.019508,0.028264,0.010273,0.003316,0.007981,-9.759284,-0.007907,-0.002821,0.006822,-0.007621,-0.002488,0.005450,0.005887,0.001078,1.542808,0.716931,0.001735,0.002438,0.697138,0.726577,0.726427,0.726666,0.726383,2.906053,-0.726521,-0.008172,-0.002563,0.005562,SYSTEM_IDENTIFICATION
1.349867,0.009920,0.028104,-0.013363,-2.026147,-0.020068,0.027591,0.010871,0.001636,-0.005967,-9.761393,-0.007658,-0.001391,0.006744,-0.007824,-0.001454,0.006827,0.005773,0.001058,1.542909,0.716896,0.001700,0.002392,0.697174,0.726326,0.726690,0.726171,0.726895,2.906083,-0.726522,-0.008407,-0.002713,0.005550,SYSTEM_IDENTIFICATION
1.359956,0.010089,0.027795,-0.013376,-2.026263,-0.020310,0.027227,0.011196,-0.001870,-0.007909,-9.755446,-0.007484,-0.001251,0.006226,-0.007783,-0.001452,0.006303,0.005716,0.001053,1.542958,0.716878,0.001682,0.002370,0.697192,0.726366,0.726628,0.726250,0.726844,2.906089,-0.726533,-0.008901,-0.003061,0.005529,SYSTEM_IDENTIFICATION
1.369865,0.009909,0.027488,-0.013386,-2.026371,-0.020530,0.026885,0.011522,0.001911,-0.002897,-9.765938,-0.007770,-0.001551,0.006628,-0.008121,-0.000816,0.005980,0.005658,0.001046,1.543015,0.716859,0.001663,0.002347,0.697213,0.726369,0.726632,0.726269,0.726860,2.906130,-0.726535,-0.009138,-0.003306,0.005520,SYSTEM_IDENTIFICATION
1.379942,0.010077,0.027181,-0.013395,-2.026443,-0.020777,0.026549,0.011774,0.003732,0.004673,-9.765987,-0.007957,-0.000725,0.006618,-0.007629,-0.002062,0.006430,0.005598,0.001046,1.543071,0.716839,0.001642,0.002326,0.697233,0.726335,0.726653,0.726172,0.726982,2.906142,-0.726540,-0.009351,-0.003525,0.005509,SYSTEM_IDENTIFICATION
1.389967,0.010025,0.026876,-0.013402,-2.026508,-0.021065,0.026229,0.012050,-0.004568,-0.004558,-9.764420,-0.007838,-0.002141,0.006426,-0.008218,-0.004340,0.005785,0.005539,0.001034,1.543125,0.716820,0.001625,0.002301,0.697252,0.726786,0.726214,0.726649,0.726535,2.906184,-0.726546,-0.009544,-0.003741,0.005499,SYSTEM_IDENTIFICATION
1.399862,0.009895,0.026200,-0.013511,-2.026690,-0.021544,0.025448,0.012637,0.006170,-0.003034,-9.760326,-0.008522,-0.004952,0.005690,-0.009093,-0.004375,0.005336,0.005413,0.000977,1.543221,0.716787,0.001599,0.002237,0.697287,0.726892,0.726127,0.726889,0.726275,2.906183,-0.726555,-0.009792,-0.003911,0.005489,SYSTEM_IDENTIFICATION
1.409877,0.010015,0.025864,-0.013562,-2.026769,-0.021767,0.025086,0.012915,0.000345,-0.005587,-9.767433,-0.009045,-0.004407,0.005660,-0.008798,-0.004672,0.004625,0.005345,0.000947,1.543268,0.716770,0.001585,0.002203,0.697304,0.726676,0.726382,0.726623,0.726540,2.906221,-0.726565,-0.010302,-0.004320,0.005469,SYSTEM_IDENTIFICATION
